latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.69244,-1.9342651,552.0,0,GMT,GMT

time,temperature_2m_mean (°C),precipitation_sum (mm),et0_fao_evapotranspiration (mm),soil_moisture_0_to_100cm_mean (m³/m³),soil_moisture_0_to_7cm_mean (m³/m³)
1991-03-06,14.4,1.80,2.69,0.228,0.258
1991-03-07,11.1,4.20,1.63,0.229,0.285
1991-03-08,10.5,0.50,2.96,0.231,0.296
1991-03-09,12.2,0.00,2.83,0.229,0.278
1991-03-10,12.0,0.00,3.04,0.227,0.262
1991-03-11,12.6,0.00,3.31,0.225,0.248
1991-03-12,13.6,1.90,3.29,0.224,0.236
1991-03-13,8.7,15.10,1.11,0.235,0.367
1991-03-14,8.8,35.20,0.48,0.257,0.424
1991-03-15,10.6,2.80,2.15,0.276,0.409
1991-03-16,12.0,0.00,3.25,0.274,0.376
1991-03-17,11.0,0.30,1.38,0.273,0.360
1991-03-18,10.2,0.00,2.31,0.272,0.350
1991-03-19,10.7,0.00,3.46,0.270,0.333
1991-03-20,12.7,0.00,3.80,0.267,0.314
1991-03-21,15.8,0.00,4.39,0.265,0.293
1991-03-22,8.8,14.20,0.78,0.265,0.320
1991-03-23,4.8,24.80,0.55,0.286,0.426
1991-03-24,7.2,3.60,2.06,0.294,0.410
1991-03-25,8.0,0.10,2.53,0.295,0.386
1991-03-26,9.9,0.00,3.06,0.293,0.361
1991-03-27,9.6,0.00,3.19,0.290,0.343
1991-03-28,12.8,0.00,4.01,0.288,0.326
1991-03-29,13.6,0.60,3.59,0.285,0.311
1991-03-30,10.1,23.90,0.45,0.293,0.380
1991-03-31,9.2,4.00,1.25,0.307,0.408
1991-04-01,8.8,0.00,2.86,0.306,0.378
1991-04-02,9.2,0.80,2.69,0.304,0.363
1991-04-03,10.4,0.00,3.05,0.303,0.350
1991-04-04,11.1,0.00,3.00,0.300,0.332
1991-04-05,9.7,0.00,2.48,0.298,0.319
1991-04-06,9.5,0.00,3.37,0.296,0.307
1991-04-07,12.4,0.00,4.37,0.293,0.291
1991-04-08,12.8,0.90,3.40,0.290,0.276
1991-04-09,12.6,4.50,2.74,0.291,0.312
1991-04-10,13.0,0.00,3.43,0.290,0.299
1991-04-11,11.7,0.00,4.07,0.287,0.279
1991-04-12,12.1,0.00,3.73,0.285,0.261
1991-04-13,14.3,2.20,4.24,0.282,0.249
1991-04-14,12.2,1.80,3.46,0.283,0.276
1991-04-15,11.9,7.10,2.23,0.283,0.282
1991-04-16,11.9,0.10,3.21,0.287,0.331
1991-04-17,12.6,1.50,3.59,0.286,0.320
1991-04-18,12.2,0.20,3.35,0.284,0.296
1991-04-19,12.9,0.00,4.09,0.282,0.276
1991-04-20,13.1,0.00,3.66,0.279,0.256
1991-04-21,12.1,0.20,2.37,0.278,0.247
1991-04-22,11.3,1.30,2.68,0.277,0.248
1991-04-23,11.4,1.10,2.58,0.278,0.266
1991-04-24,12.2,0.20,3.67,0.276,0.259
1991-04-25,11.6,0.90,3.71,0.275,0.253
1991-04-26,10.6,0.00,3.98,0.272,0.234
1991-04-27,11.7,0.40,3.72,0.270,0.217
1991-04-28,12.5,0.00,3.62,0.268,0.207
1991-04-29,14.3,0.00,4.69,0.266,0.194
